floor,indoor,furniture,table,bottle,chair,kitchen & dining room table,kitchen,coffee table,shelf,936038,Brown,Brown.1
indoor,furniture,table,chair,floor,person,clothing,ceiling,desk,kitchen & dining room table,6F4328,Grey,White
indoor,sofa,living,couch,room,floor,chair,shelf,table,book,979C2F,Black,Black
indoor,floor,table,ceiling,kitchen & dining room table,chair,hotel,room,coffee table,interior,976734,Brown,Brown
furniture,text,table,indoor,chair,shelf,coffee,vase,book,bookcase,A26D29,Brown,Brown
table,indoor,floor,shelf,chair,coffee table,desk,kitchen & dining room table,cabinetry,text,A56126,Brown,Brown
indoor,table,floor,house,coffee table,chair,kitchen & dining room table,ceiling,vase,room,A0602B,Grey,Grey
floor,indoor,table,kitchen & dining room table,coffee table,chair,restaurant,cafe,interior,window,9C5F30,Grey,Grey
table,indoor,wall,coffee table,vase,house,kitchen & dining room table,floor,window,chair,9B5330,Pink,White
indoor,table,food,floor,text,menu,furniture,person,cafe,ceiling,927639,Black,Grey
indoor,floor,table,wall,room,kitchen & dining room table,coffee table,chair,interior,desk,926139,Black,Grey
table,vase,chair,coffee table,houseplant,kitchen & dining room table,interior,house,design,flowerpot,9C6E2F,White,White
furniture,table,chair,indoor,floor,house,kitchen & dining room table,coffee table,ceiling,room,A0762B,Black,White
furniture,countertop,restaurant,table,cabinetry,indoor,kitchen appliance,home appliance,text,kitchen,986B33,Black,White
furniture,table,chair,indoor,kitchen & dining room table,floor,menu,text,ceiling,coffee table,8F633C,Black,Black
table,floor,indoor,chair,kitchen & dining room table,coffee table,living,text,stool,desk,9F2C2D,White,Grey
person,table,houseplant,furniture,clothing,man,people,chair,woman,group,486435,White,White
vase,tableware,table,indoor,furniture,houseplant,candle,food,flowerpot,coffee table,9B6630,White,White
indoor,ceiling,table,text,restaurant,chair,floor,kitchen & dining room table,cafe,desk,B64B0F,Grey,Brown
indoor,text,fast food,wall,floor,menu,food,store,ceiling,shelf,A1702A,Grey,White
clothing,person,jeans,floor,indoor,footwear,man,trousers,text,standing,435E88,Black,White
text,indoor,bottle,person,soft drink,computer,clothing,man,laptop,drink,2ABE0D,Black,Brown
fast food,indoor,ceiling,text,food,menu,restaurant,person,store,clothing,BD1A0E,Black,Red
indoor,ceiling,wall,person,chair,furniture,table,clothing,text,fast food,B516A2,Brown,Black
furniture,table,indoor,kitchen & dining room table,floor,coffee table,room,chair,cafe,dining,9F5A2C,Brown,Brown
table,furniture,chair,text,person,fast food,wooden,menu,kitchen & dining room table,clothing,2C4465,White,Grey
text,furniture,design,indoor,floor,table,interior,cabinetry,sink,coffee table,B89313,Grey,Yellow
indoor,ceiling,table,furniture,person,text,fast food,chair,clothing,yellow,B99C12,Black,Yellow
indoor,ceiling,text,restaurant,menu,fast food,cafe,table,person,furniture,BB3910,White,White
person,text,clothing,indoor,fast food,people,ceiling,restaurant,woman,group,B9B012,Brown,Brown
furniture,indoor,ceiling,table,floor,chair,fast food,kitchen & dining room table,menu,person,80684B,Grey,Grey
text,floor,indoor,menu,table,furniture,chair,person,restaurant,cafe,947437,Grey,Grey
indoor,floor,table,room,design,ceiling,interior,cabinetry,desk,countertop,9C622F,Brown,Brown
text,floor,indoor,store,food,convenience store,shop,menu,fast food,shelf,C1990A,Brown,Brown
indoor,person,wall,ceiling,clothing,floor,table,woman,scene,room,C48B07,Brown,Brown
chair,indoor,floor,table,kitchen & dining room table,coffee table,room,desk,dining,stool,C60D05,Brown,Brown
furniture,chair,indoor,kitchen & dining room table,floor,restaurant,coffee table,interior,dining,cafe,C08A0B,Brown,Brown
fast food,text,menu,table,chair,furniture,person,indoor,kitchen & dining room table,clothing,B32818,Black,White
menu,indoor,fast food,ceiling,text,restaurant,furniture,chair,interior,table,9A6331,Brown,Grey
fast food,text,person,indoor,clothing,table,food,furniture,menu,scene,A73024,Black,Brown
furniture,table,chair,kitchen & dining room table,cafe,indoor,menu,bar,food,fast food,9D742E,Brown,Grey
text,chair,furniture,outdoor,fast food,table,menu,restaurant,person,kitchen & dining room table,C79E04,Grey,Black
furniture,table,chair,indoor,kitchen & dining room table,floor,restaurant,cafe,coffee table,interior,3D697A,Grey,Grey
text,indoor,furniture,ceiling,chair,table,restaurant,menu,kitchen & dining room table,fast food,B4B017,Brown,Grey
floor,indoor,ceiling,table,text,chair,kitchen & dining room table,room,desk,fast food,B54916,Grey,Brown
indoor,table,chair,wall,ceiling,kitchen & dining room table,room,text,desk,coffee table,A73124,White,White
menu,text,indoor,restaurant,fast food,shop,store,bar,food,table,AE2C1D,Black,Black
table,fast food,food,person,indoor,plate,restaurant,coffee cup,tableware,cooking,8E763D,Grey,White
person,fast food,ceiling,indoor,clothing,food,menu,man,standing,text,B99C12,Black,Black
text,furniture,fast food,indoor,table,chair,floor,menu,kitchen & dining room table,scene,BDA30E,Brown,Red
text,store,fast food,menu,indoor,restaurant,sign,supermarket,person,mall,BE1E0D,Brown,Brown
text,indoor,convenience store,store,food,fast food,shelf,retail,menu,snack,AA222F,Red,Grey
text,indoor,store,fast food,menu,convenience store,shop,food,display,shelf,B72214,Grey,White
indoor,furniture,restaurant,table,floor,bar,yellow,chair,menu,text,BA9E11,Yellow,Black
text,table,furniture,chair,indoor,person,fast food,clothing,ceiling,kitchen & dining room table,A32829,Grey,Brown
indoor,chair,floor,ceiling,table,fast food,room,menu,kitchen & dining room table,restaurant,BB101A,Black,Grey
table,indoor,floor,kitchen & dining room table,chair,menu,cafe,room,desk,text,AF6B1C,Red,Brown
ceiling,furniture,chair,indoor,fast food,kitchen & dining room table,menu,text,restaurant,cafe,B32518,Brown,Brown
fast food,ceiling,indoor,text,menu,furniture,table,food,chair,person,B19D1A,Brown,White
indoor,floor,fast food,kitchen,text,food,menu,ceiling,person,restaurant,624428,Black,Black
text,fast food,person,clothing,food,menu,people,scene,woman,footwear,1E3E71,Brown,Grey
ceiling,indoor,table,floor,wall,chair,kitchen & dining room table,coffee table,room,restaurant,8F643C,Black,Grey
indoor,table,wall,ceiling,floor,text,desk,room,shelf,computer,AD801E,Black,Brown
furniture,indoor,table,restaurant,ceiling,chair,kitchen & dining room table,menu,counter,text,9B6130,Black,Brown
ceiling,indoor,furniture,table,wall,desk,chair,computer,office building,building,C6A605,Brown,Brown
indoor,table,floor,chair,ceiling,kitchen & dining room table,menu,restaurant,coffee table,building,8E613D,Brown,Brown
indoor,table,floor,furniture,wall,window,ceiling,countertop,sink,cabinetry,B76414,Brown,Black
indoor,furniture,table,text,house,restaurant,chair,kitchen & dining room table,cabinetry,shelf,B88D13,Black,Brown
food,fast food,plate,restaurant,different,dinner,menu,seafood,vegetable,sushi,B23819,Brown,Black
furniture,table,indoor,ceiling,desk,floor,kitchen & dining room table,chair,design,room,986D33,Black,Black
indoor,wall,floor,door,room,building,window,yellow,living,ceiling,694510,Brown,Brown
table,indoor,furniture,wall,floor,person,chair,clothing,man,ceiling,BA9711,Black,Black
furniture,indoor,table,text,chair,shelf,desk,design,interior,cabinetry,8F633C,Black,Brown
indoor,floor,table,ceiling,kitchen & dining room table,window,bar,chair,dining,room,B28519,Black,Grey
indoor,floor,wall,table,ceiling,chair,room,coffee table,interior,vase,9A6831,Black,Black
furniture,table,chair,indoor,kitchen & dining room table,cabinetry,countertop,house,coffee table,interior,783A18,Brown,Brown
building,outdoor,restaurant,street,plant,houseplant,house,flowerpot,shop,city,644715,Black,Yellow
indoor,ceiling,table,floor,chair,kitchen & dining room table,room,text,desk,coffee table,BB3F10,Brown,Brown
indoor,table,chair,kitchen & dining room table,ceiling,floor,coffee table,interior,hotel,vase,A29029,Yellow,Brown
indoor,furniture,table,floor,restaurant,chair,ceiling,desk,kitchen & dining room table,interior,997032,Black,Black
furniture,table,indoor,chair,floor,kitchen & dining room table,ceiling,room,coffee table,desk,A06E2B,Black,Brown
furniture,indoor,table,floor,text,cabinetry,shelf,kitchen & dining room table,desk,ceiling,B79614,Black,Yellow
indoor,table,text,bar,floor,kitchen & dining room table,chair,menu,cafe,restaurant,C80361,White,White
indoor,shelf,floor,book,library,text,bookcase,interior,table,building,156295,Brown,Brown
table,indoor,furniture,person,chair,clothing,kitchen & dining room table,ceiling,fast food,food,2A170C,Brown,Brown
wall,table,indoor,floor,chair,room,coffee table,kitchen & dining room table,vase,restaurant,B58216,Brown,Brown
floor,window,table,indoor,chair,restaurant,kitchen & dining room table,cafe,desk,coffee table,B0801B,Grey,White
design,house,modern,window,door,houseplant,text,interior,building,home,856646,White,White
food,plate,animal fat,red meat,meat,indoor,veal,pork,goat meat,beef,B58716,White,White
indoor,table,furniture,floor,desk,text,chair,computer,office building,ceiling,6F441A,Black,Black
table,floor,indoor,chair,kitchen & dining room table,cafe,room,coffee table,fast food,countertop,9E622D,Brown,Brown
furniture,table,floor,chair,indoor,kitchen & dining room table,restaurant,ceiling,coffee table,hotel,AE941D,Black,Brown
indoor,table,floor,ceiling,chair,restaurant,kitchen & dining room table,interior,design,bar,9A7B31,Black,Black
indoor,table,ceiling,window,wall,chair,desk,room,office building,text,6D4227,Brown,Black
indoor,bottle,table,menu,furniture,bar,ceiling,food,drink,text,C1770A,Black,Brown
floor,indoor,wall,chair,table,kitchen & dining room table,desk,coffee table,stool,cabinetry,4B250D,Brown,White
indoor,floor,door,house,wall,room,building,window,living,ceiling,BA7E11,Orange,Orange
table,furniture,floor,indoor,coffee table,desk,house,cabinetry,chair,vase,64471B,Brown,Brown
indoor,furniture,table,desk,floor,cabinetry,countertop,chair,coffee table,sink,AE5118,White,White
indoor,furniture,window,table,interior,room,home,coffee table,cabinetry,design,9E592D,Grey,Grey
furniture,table,indoor,desk,floor,kitchen & dining room table,coffee table,wooden,design,chair,8C6C3F,Grey,Brown
indoor,floor,table,furniture,restaurant,bottle,text,chair,building,ceiling,B53916,Black,Black
indoor,table,window,floor,ceiling,screenshot,desk,room,text,chair,AF6A1C,Black,White
table,indoor,furniture,restaurant,text,floor,chair,kitchen & dining room table,desk,menu,C00B22,Brown,White
furniture,table,kitchen & dining room table,floor,indoor,chair,coffee table,cabinetry,design,wooden,9C732F,Brown,Brown
indoor,table,floor,room,desk,living,chair,coffee table,wooden,cabinetry,334961,Black,White
indoor,table,building,floor,chair,coffee table,ceiling,couch,kitchen & dining room table,hotel,946F37,Brown,Brown
indoor,table,floor,ceiling,chair,room,desk,coffee table,kitchen & dining room table,design,AD7C1E,Brown,Brown
ceiling,furniture,indoor,table,curtain,chair,couch,bed,cabinetry,coffee table,AF1C42,Brown,Brown
outdoor,building,text,billboard,sign,road,restaurant,shop,street,store,6E2C24,White,White
indoor,table,chair,door,house,interior,vase,hotel,coffee table,kitchen & dining room table,331B07,Brown,Brown
indoor,ceiling,floor,table,wall,desk,coffee table,cabinetry,kitchen & dining room table,chair,9C872F,Black,Black
indoor,floor,clothing,person,footwear,text,ceiling,woman,furniture,man,714119,Black,Black
furniture,chair,indoor,kitchen & dining room table,text,floor,coffee table,desk,cabinetry,cafe,9C702F,Grey,Black
table,chair,indoor,floor,wooden,window,coffee table,kitchen & dining room table,room,dining,6A3C1C,Black,Black
indoor,floor,ceiling,kitchen,design,table,restaurant,interior,coffee table,houseplant,4C611E,Black,Black
furniture,floor,indoor,table,shelf,chair,cabinetry,room,coffee table,couch,AE5118,Brown,Black
fast food,baked goods,food,snack,dessert,different,menu,sandwich,cuisine,meal,C18E0A,Brown,White
design,interior,indoor,vase,coffee table,couch,house,modern,table,houseplant,214666,Grey,Grey
indoor,floor,table,chair,desk,ceiling,kitchen & dining room table,room,coffee table,scene,A53F26,Black,Brown
table,furniture,floor,indoor,restaurant,kitchen & dining room table,bottle,bar,chair,countertop,B58F16,Brown,Brown
table,indoor,floor,kitchen & dining room table,coffee table,chair,ceiling,bar,restaurant,room,B78014,Brown,Brown
floor,indoor,furniture,wall,table,cabinetry,mirror,chair,building,door,AE691D,Brown,Brown
furniture,table,wall,chair,design,coffee table,indoor,kitchen & dining room table,interior,window,B07B1B,Brown,Brown
ceiling,indoor,table,chair,wall,floor,kitchen & dining room table,room,desk,coffee table,9F6C2C,Brown,Brown
table,chair,floor,indoor,wall,kitchen & dining room table,window,coffee table,room,desk,BC950F,Brown,Brown
indoor,table,cabinetry,ceiling,countertop,kitchen & dining room table,interior,home,window,kitchen,A04D2B,Brown,Brown
furniture,table,cabinetry,kitchen & dining room table,countertop,chair,bottle,building,shelf,coffee table,BAA811,Brown,Black
floor,indoor,table,chair,kitchen & dining room table,wall,coffee table,room,desk,interior,6B4324,Brown,Grey
table,restaurant,furniture,indoor,floor,chair,cafe,building,kitchen & dining room table,desk,C0830B,Brown,Black
restaurant,table,floor,indoor,bar,food,kitchen & dining room table,cafe,ceiling,dining,9F7B2C,Black,Black
indoor,ceiling,wall,furniture,table,desk,chair,computer,whiteboard,office building,9B6A30,Black,Black
kitchen,furniture,indoor,ceiling,floor,wooden,chair,kitchen & dining room table,desk,coffee table,BA8811,Black,Brown
indoor,floor,table,wall,ceiling,furniture,cafe,text,menu,food,B97F12,Brown,Black
ceiling,person,indoor,clothing,man,standing,woman,furniture,table,people,BA7A11,Brown,Brown
floor,table,indoor,kitchen & dining room table,wall,coffee table,window,chair,desk,cabinetry,713710,Brown,Brown
dessert,food,plate,fast food,baked goods,indoor,platter,tableware,breakfast,culinary art,B74414,White,White
furniture,indoor,floor,table,wall,chair,desk,text,kitchen & dining room table,coffee table,996232,White,Black
indoor,floor,table,chair,wall,kitchen & dining room table,ceiling,wooden,room,desk,6C351D,Brown,Brown
indoor,table,ceiling,floor,window,chair,kitchen & dining room table,coffee table,room,desk,496682,Black,Black
floor,indoor,table,chair,kitchen & dining room table,coffee table,desk,room,wooden,cabinetry,6C4824,Grey,Brown
seafood,food,vegetable,salmon,fast food,fish slice,sushi,garnish,shrimp,carrot,BC360F,Orange,Orange
floor,indoor,table,chair,kitchen & dining room table,coffee table,restaurant,ceiling,design,dining,BA7E11,Brown,Brown
seafood,food,table,tableware,plate,platter,dinner,indoor,fast food,dish,B44817,Brown,Brown
furniture,table,chair,kitchen & dining room table,coffee table,text,restaurant,desk,interior,building,8C653F,Brown,Grey
table,furniture,chair,kitchen & dining room table,floor,menu,indoor,fast food,bar,text,BD910E,Brown,Brown
floor,indoor,text,furniture,table,chair,restaurant,ceiling,kitchen & dining room table,bar,B63715,Brown,Brown
person,fast food,table,sitting,food,dinner,indoor,group,text,people,967735,Black,Brown
building,text,outdoor,bicycle,street,person,market,billboard,city,clothing,2471A7,Black,Black
indoor,table,floor,wall,kitchen & dining room table,chair,restaurant,room,ceiling,house,763C09,Yellow,Yellow
indoor,ceiling,table,furniture,floor,wall,chair,person,clothing,room,B27719,Black,White
table,text,indoor,food,fast food,plate,furniture,menu,bar,kitchen & dining room table,B97D12,Black,Brown
text,person,clothing,menu,restaurant,fast food,shop,man,scene,people,BE1A0D,Black,Black
floor,table,indoor,fast food,kitchen & dining room table,chair,food,room,cafe,person,B21D19,Brown,White
person,clothing,food,indoor,table,woman,man,people,group,scene,9B7230,Black,White
person,table,food,fast food,ceiling,people,scene,group,indoor,clothing,AA212E,Grey,Brown
person,table,indoor,clothing,furniture,food,drink,bottle,chair,woman,B11B1A,Black,Black
fast food,food,floor,person,clothing,indoor,market,menu,text,man,836A48,Grey,Grey
person,clothing,man,woman,indoor,ceiling,people,group,event,food,9F6B2C,Black,Black
furniture,table,text,indoor,chair,floor,restaurant,kitchen & dining room table,desk,coffee table,683623,Black,Black
furniture,table,indoor,floor,chair,restaurant,text,kitchen & dining room table,menu,bar,AA8421,Grey,White
floor,table,indoor,chair,ceiling,kitchen & dining room table,room,text,function hall,coffee table,B97A12,Red,Brown
indoor,floor,table,ceiling,chair,room,person,fast food,clothing,text,B82213,Grey,Grey
person,indoor,table,food,ceiling,fast food,clothing,bottle,group,people,A65325,Grey,Brown
table,floor,kitchen & dining room table,chair,indoor,text,coffee table,cafe,menu,room,AF8A1C,Brown,Brown
table,floor,indoor,restaurant,kitchen & dining room table,chair,living,window,room,coffee table,B9400F,Black,Brown
indoor,furniture,table,ceiling,clothing,chair,person,floor,text,fast food,9B6A30,Grey,Grey
furniture,table,indoor,chair,text,floor,kitchen & dining room table,ceiling,coffee table,desk,C0A90B,Grey,Black
table,ceiling,fast food,person,clothing,food,indoor,text,furniture,scene,9E632D,White,Brown
ceiling,indoor,person,table,fast food,clothing,text,food,man,furniture,AE221D,Black,Brown
person,table,clothing,indoor,food,fast food,woman,group,smile,man,A63025,Black,Black
table,furniture,text,fast food,floor,indoor,chair,menu,kitchen & dining room table,cafe,996A32,Brown,Black
person,indoor,table,clothing,computer,whiteboard,furniture,chair,laptop,ceiling,344361,White,White
floor,furniture,chair,indoor,kitchen & dining room table,menu,ceiling,room,person,text,AA8321,Brown,Brown
text,person,clothing,fast food,table,people,man,scene,menu,food,A78524,White,Grey
furniture,table,chair,floor,text,indoor,bar,kitchen & dining room table,restaurant,coffee table,A56A26,Brown,Brown
indoor,furniture,ceiling,table,interior,kitchen & dining room table,chair,shelf,desk,room,694029,Grey,White
table,indoor,floor,chair,desk,kitchen & dining room table,office building,ceiling,coffee table,text,106FBC,Grey,Grey
indoor,furniture,floor,table,text,ceiling,chair,restaurant,wooden,building,9A6331,Black,Black
person,text,indoor,table,clothing,furniture,restaurant,menu,fast food,people,835C48,Black,Black
furniture,floor,indoor,chair,table,kitchen & dining room table,coffee table,text,ceiling,restaurant,B37418,Brown,Brown
table,indoor,chair,kitchen & dining room table,ceiling,restaurant,food,room,dining,coffee table,357396,Brown,Brown
furniture,table,chair,kitchen & dining room table,indoor,floor,coffee table,restaurant,interior,cafe,367495,White,Black
indoor,furniture,floor,table,text,television,desk,chair,room,restaurant,AB7420,Brown,White
indoor,table,ceiling,text,furniture,floor,person,fast food,chair,menu,B0821C,Brown,Brown
table,furniture,floor,indoor,kitchen & dining room table,restaurant,chair,text,coffee table,cafe,B98C12,Brown,Brown
text,person,clothing,furniture,chair,indoor,man,scene,table,menu,AE361D,Brown,Brown
indoor,wall,floor,table,ceiling,chair,kitchen,coffee table,kitchen & dining room table,room,694624,Black,Brown
table,chair,indoor,floor,kitchen & dining room table,ceiling,coffee table,room,cafe,dining,B39218,Brown,Brown
floor,indoor,furniture,table,chair,kitchen & dining room table,clothing,person,fast food,cafe,BB3110,Brown,White
indoor,window,hotel,house,table,chair,building,luxury,design,kitchen & dining room table,6C4124,White,White
indoor,ceiling,kitchen,furniture,floor,desk,person,counter,text,clothing,C48E07,Brown,Brown
table,ceiling,indoor,chair,hotel,desk,office,design,office building,building,C7AA04,Brown,Brown
indoor,room,table,living,floor,wall,coffee table,kitchen & dining room table,restaurant,couch,BA8811,Brown,Brown
floor,wall,indoor,table,room,living,chair,coffee table,vase,kitchen & dining room table,A67325,Brown,Brown
table,indoor,kitchen & dining room table,floor,chair,coffee table,room,ceiling,vase,living,3C1D10,Brown,Brown
table,chair,indoor,floor,kitchen & dining room table,coffee table,house,restaurant,hotel,ceiling,796146,Grey,Grey
table,furniture,indoor,chair,restaurant,kitchen & dining room table,coffee table,cafe,food,ceiling,8B6740,Black,Black
furniture,table,chair,indoor,kitchen & dining room table,interior,coffee table,house,cabinetry,mirror,986033,Brown,Grey
floor,table,indoor,kitchen & dining room table,chair,ceiling,coffee table,design,hotel,room,A86A23,Grey,Brown
table,floor,indoor,chair,kitchen & dining room table,ceiling,desk,scene,room,restaurant,B27619,Brown,Brown
floor,indoor,table,room,chair,ceiling,desk,living,library,window,976634,Grey,Grey
table,chair,indoor,kitchen & dining room table,vase,restaurant,house,coffee table,living,room,BB7810,Brown,Brown
table,fast food,indoor,food,snack,plate,pastry,dinner,restaurant,dessert,B28919,Brown,Brown
table,furniture,chair,text,coffee table,restaurant,building,kitchen & dining room table,vase,bottle,6E3B10,Brown,Black
indoor,table,ceiling,floor,restaurant,desk,kitchen & dining room table,chair,cafe,coffee table,955A36,Brown,Brown
indoor,table,furniture,chair,ceiling,floor,kitchen & dining room table,room,building,coffee table,9B6230,Brown,Brown
table,tableware,vase,plate,wine glass,flower,tablecloth,furniture,kitchen & dining room table,centrepiece,271308,Brown,White
table,fast food,food,restaurant,vegetable,ceiling,person,dinner,cafe,clothing,41671B,Brown,Brown
indoor,ceiling,furniture,table,floor,chair,cafe,kitchen & dining room table,window,desk,C28609,White,Brown
table,floor,indoor,chair,hotel,kitchen & dining room table,room,ceiling,coffee table,dining,BF910C,Brown,Brown
table,indoor,chair,floor,wall,kitchen & dining room table,coffee table,desk,ceiling,room,AB6C20,Brown,Brown
furniture,chair,floor,table,kitchen & dining room table,indoor,ceiling,cafe,coffee table,bar,A27029,Brown,Brown
indoor,floor,ceiling,table,kitchen & dining room table,room,hotel,chair,coffee table,restaurant,B32B18,White,Brown
ceiling,indoor,table,person,floor,clothing,woman,furniture,people,dinner,996D32,Brown,Black
table,outdoor,furniture,chair,kitchen & dining room table,hotel,building,coffee table,tablecloth,vase,B36E18,Brown,Brown
table,ceiling,indoor,furniture,chair,kitchen & dining room table,tableware,dinner,vase,function hall,C17D0A,Brown,Brown
food,fast food,table,kitchen,plate,indoor,fruit,menu,counter,snack,A99B22,White,White
indoor,table,wall,chair,floor,kitchen & dining room table,restaurant,coffee table,room,hotel,8F743C,Grey,Black
indoor,ceiling,table,wall,furniture,chair,kitchen & dining room table,bottle,tableware,menu,C28F09,Brown,Brown
indoor,wall,furniture,text,bottle,vase,person,shelf,window,restaurant,BD7F0E,Black,Brown
table,food,plate,indoor,wall,tableware,fast food,dinner,platter,counter,A48327,Brown,White
indoor,floor,table,chair,ceiling,restaurant,room,person,green,text,955D36,Brown,Black
ceiling,indoor,floor,table,restaurant,cabinetry,countertop,interior,kitchen & dining room table,desk,9A7431,Brown,Black
floor,indoor,ceiling,table,desk,chair,shelf,coffee table,kitchen & dining room table,room,906C3B,Brown,Brown
ceiling,indoor,table,chair,window,desk,office building,hotel,kitchen & dining room table,vase,B49C17,Brown,Brown
indoor,floor,ceiling,table,room,chair,wall,living,hotel,coffee table,301808,Brown,Brown
indoor,table,living,chair,window,design,room,hotel,ceiling,interior,059EC6,Black,Black
indoor,floor,table,kitchen & dining room table,wall,ceiling,text,desk,interior,restaurant,6E4120,Brown,White
table,vase,furniture,indoor,tableware,kitchen & dining room table,flower,chair,text,tablecloth,A06A2B,Brown,Brown
indoor,table,floor,room,kitchen & dining room table,chair,coffee table,design,building,interior,231912,Black,Black
table,restaurant,indoor,tableware,furniture,window,bottle,vase,wine glass,drink,A66E25,Brown,White
table,indoor,floor,ceiling,kitchen & dining room table,text,chair,cafe,coffee table,room,C38A08,Brown,Brown
wall,table,indoor,furniture,bottle,food,drink,red,restaurant,chair,C48307,Brown,Brown
indoor,table,ceiling,wall,chair,furniture,dinner,kitchen & dining room table,person,food,BA8411,Brown,Brown
ceiling,indoor,floor,wall,shelf,bottle,text,kitchen & dining room table,store,cabinetry,B9A112,Yellow,Brown
indoor,ceiling,flower,vase,floor,living,houseplant,table,interior design,plant,C28E09,Brown,Brown
wall,table,indoor,vase,furniture,tableware,candle,kitchen & dining room table,chair,coffee table,B56A16,Black,Brown
plate,fast food,food,table,snack,person,different,menu,text,baked goods,A98A22,White,Black
indoor,floor,table,chair,room,kitchen & dining room table,ceiling,text,living,cafe,C38E08,Brown,White
indoor,ceiling,table,floor,kitchen & dining room table,chair,coffee table,cafe,interior,desk,A36328,Grey,Brown
table,food,fast food,indoor,ceiling,cafe,furniture,dining,kitchen & dining room table,tableware,B48F17,White,Brown
table,tableware,furniture,vase,tablecloth,window,wedding,kitchen & dining room table,chair,coffee table,90643C,White,White
vase,table,tableware,indoor,flower,furniture,coffee table,food,flowerpot,bottle,C08F0B,Black,Black
ceiling,indoor,restaurant,table,furniture,floor,chair,kitchen & dining room table,green,cafe,A26129,Brown,Black
floor,indoor,furniture,table,ceiling,chair,room,kitchen & dining room table,restaurant,hotel,B79714,Brown,Yellow
table,furniture,indoor,vase,chair,coffee table,curtain,floor,kitchen & dining room table,house,38180B,Brown,Brown
tableware,table,wine glass,indoor,wine,stemware,dinner,drink,champagne stemware,candle,A82328,Brown,Brown
floor,indoor,ceiling,table,room,wall,desk,chair,library,window,76411A,Brown,Brown
table,indoor,chair,living,room,kitchen & dining room table,vase,coffee table,restaurant,bar,AE781D,Black,White
indoor,ceiling,fast food,food,person,clothing,menu,people,cafe,text,654724,Brown,White
wine glass,table,tableware,wine,glasses,indoor,stemware,drink,champagne stemware,person,634B34,Black,White
